,date,type,category_id,category_title,site_title,price_new,price_old,site_unit,site_link,site_code
101,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок 1 кат охлажденный ТЧН! кг,139.4,,кг,https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1-kat-okhlazhdennyi-tchn-kg,okey
102,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок 1кат охлажденный ф/п Троекурово кг,174.9,,кг,https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-f-p-troekurovo-kg,okey
103,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок 1кат охлажденный Халяль Латифа кг,180.4,,кг,https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-khalial-latifa-kg,okey
104,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок 1кат охлажденный н/п Петелинка кг,124.0,179.0,кг,https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-1kat-okhlazhdennyi-n-p-petelinka-kg,okey
105,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок табака охлажденный Рококо кг,199.5,,кг,https://www.okeydostavka.ru/msk/miaso-ptitsa-kolbasy-16551-20/miaso-i-ptitsa-69069-20/tsyplenok-tabaka-okhlazhdennyi-rokoko-kg,okey
106,2019-10-02,food,4,Куры охлажденные и мороженые,Мясо цыпленка Первая свежесть 750г,155.9,195.0,шт,https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/p-sv-myaso-tsb-nk-ohl-750g--550154,perekrestok
107,2019-10-02,food,4,Куры охлажденные и мороженые,Тушка цыпленка Первая свежесть 1-1.9кг,165.0,,кг,https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/per-sv-tsyplyata-1kat-ohl-podl1kg--303971,perekrestok
108,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок Петелинка тушка 1.1-1.8кг,175.0,,кг,https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/petel-tsyplenok-1k-ohl-podl-1kg--303818,perekrestok
109,2019-10-02,food,4,Куры охлажденные и мороженые,Тушка цыпленка-бройлера Петруха 1.8-2кг,165.0,,кг,https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/myaso-ptitsy/petr-tushka-tsb-vu-1sort-ohl-1kg--523518,perekrestok
110,2019-10-02,food,4,Куры охлажденные и мороженые,Цыпленок-табака Первая свежесть 0.9-1.5кг,239.0,,кг,https://www.perekrestok.ru/catalog/myaso-ptitsa-delikatesy/polufabrikaty/per-sv-tsyplyata-tabaka-ohl-podl-1kg--303972,perekrestok
111,2019-10-02,food,4,Куры охлажденные и мороженые,"Цыпленок-бройлер Куриное царство 1 сорт охлажденный, 1,8-2,2кг",216.0,,кг,https://www.utkonos.ru/item/2010524/cyplenok-brojler-kurinoe-carstvo-1-sort-okhlazhdennyj--1-8-2-2kg,utkonos
112,2019-10-02,food,4,Куры охлажденные и мороженые,"Цыпленок-бройлер Куриное царство 1 сорт охлажденный, 1,4-1,8кг",216.0,,кг,https://www.utkonos.ru/item/2010529/cyplenok-brojler-kurinoe-carstvo-1-sort-okhlazhdennyj--1-4-1-8kg,utkonos
113,2019-10-02,food,4,Куры охлажденные и мороженые,"Тушка цыпленка бройлера Троекурово охлажденная потрошеная 1,5-1,9кг",165.0,,кг,https://www.utkonos.ru/item/2013499/tushka-cyplenka-brojlera-troekurovo-okhlazhdennaja-potroshenaja-1-5-1-9kg,utkonos
114,2019-10-02,food,4,Куры охлажденные и мороженые,"Тушка цыпленка бройлера Троекурово охлажденная потрошеная 1,9-2,5кг",165.0,,кг,https://www.utkonos.ru/item/2013877/tushka-cyplenka-brojlera-troekurovo-okhlazhdennaja-potroshenaja-1-9-2-5kg,utkonos
115,2019-10-02,food,4,Куры охлажденные и мороженые,"Тушка цыпленка-бройлера Домашняя курочка охлажденная на подложке, 1,1-2,0кг",204.0,,кг,https://www.utkonos.ru/item/2013928/tushka-cyplenka-brojlera-domashnjaja-kurochka-okhlazhdennaja-na-podlozhke--1-1-1-8kg,utkonos
116,2019-10-02,food,4,Куры охлажденные и мороженые,"Тушка цыпленка-бройлера Петелинка охлажденная, 0,8-2,4кг",152.0,189.0,кг,https://www.utkonos.ru/item/2014008/tushka-cyplenka-brojlera-petelinka-okhlazhdennaja--1-2-1-9kg,utkonos
117,2019-10-02,food,4,Куры охлажденные и мороженые,"Тушка цыпленка бройлера потрошеная Латифа охлажденная, 1,1-2,6кг",201.0,,кг,https://www.utkonos.ru/item/2014145/tushka-cyplenka-brojlera-potroshenaja-latifa-okhlazhdennaja--1-2-2-4kg,utkonos
118,2019-10-02,food,4,Куры охлажденные и мороженые,"Цыплята табака Рококо в обсыпке охлажденные 0,8-1,6кг",215.0,,кг,https://www.utkonos.ru/item/3365964/cypljata-tabaka-rokoko-v-obsypke-okhlazhdennye-0-9-1-4kg,utkonos
119,2019-10-02,food,5,Рыба мороженая неразделанная,"Барабулька замороженная Магуро, 800 г",499.99,,"за 1 шт.                                                                                                                        (0,8 кг)",https://online.globus.ru/products/barabulka-maguro-zamorozhennaya-800-g/,globus
120,2019-10-02,food,5,Рыба мороженая неразделанная,"Фарш замороженный из трески, 0,9-1,4 кг",289.99,,за 1 кг,https://online.globus.ru/products/farsh-iz-treski-zamorozhennyy-0-9-1-4-kg/,globus
121,2019-10-02,food,5,Рыба мороженая неразделанная,"Кета Дальневосточная свежемороженая, стейк, 150-250 г",449.9,,за 1 кг,https://online.globus.ru/products/keta-dalnevostochnaya-svezhemorozhenaya-steyk-150-250-g/,globus
122,2019-10-02,food,5,Рыба мороженая неразделанная,"Хек замороженный тушка, 150-250 г",249.99,,за 1 кг,https://online.globus.ru/products/khek-tushka-zamorozhennyy-150-250-g/,globus
123,2019-10-02,food,5,Рыба мороженая неразделанная,"Ледяная рыба замороженная Магуро, 600 г",719.99,,"за 1 шт.                                                                                                                        (0,6 кг)",https://online.globus.ru/products/ledyanaya-ryba-maguro-zamorozhennaya-600-g/,globus
124,2019-10-02,food,5,Рыба мороженая неразделанная,"Лосось Чили свежемороженый, стейк, 350-450 г",839.9,,за 1 кг,https://online.globus.ru/products/losos-chili-steyk-svezhemorozhennaya/,globus
125,2019-10-02,food,5,Рыба мороженая неразделанная,"Молоки лососевых рыб замороженные, 350-800 г",179.99,,за 1 кг,https://online.globus.ru/products/moloki-lososevykh-ryb-zamorozhennye-1-upakovka-/,globus
126,2019-10-02,food,5,Рыба мороженая неразделанная,"Окунь мороженый Глобус, 700 г",249.99,,"за 1 шт.                                                                                                                        (0,7 кг)",https://online.globus.ru/products/okun-globus-morozhenyy-700-g/,globus
127,2019-10-02,food,5,Рыба мороженая неразделанная,"Палтус Синекорый свежемороженый Borealis стейк, 400 г",519.99,,"за 1 шт.                                                                                                                        (0,4 кг)",https://online.globus.ru/products/paltus-sinekoryy-borealis-steyk-400-g/,globus
128,2019-10-02,food,5,Рыба мороженая неразделанная,"Ледяная рыба замороженная, 100-300 г",1099.0,,за 1 кг,https://online.globus.ru/products/ryba-ledyanaya-zamorozhennaya-100-300-g/,globus
129,2019-10-02,food,5,Рыба мороженая неразделанная,"Семга замороженная Fish&More стейк, 500 г",619.99,,"за 1 шт.                                                                                                                        (0,5 кг)",https://online.globus.ru/products/semga-steyk-fish-more-zamorozhennyy-500-g/,globus
130,2019-10-02,food,5,Рыба мороженая неразделанная,"Скумбрия замороженная неразделанная, 300-550 г",175.99,239.99,за 1 кг,https://online.globus.ru/products/skumbriya-nerazdelannaya-zamorozhennaya-300-550-g/,globus
131,2019-10-02,food,5,Рыба мороженая неразделанная,"Треска Атлантическая свежемороженая Borealis лоины, 400 г",569.99,,"за 1 шт.                                                                                                                        (0,4 кг)",https://online.globus.ru/products/treska-atlanticheskaya-borealis-loiny-400-g/,globus
132,2019-10-02,food,5,Рыба мороженая неразделанная,"Треска атлантическая замороженная Borealis, фарш, 750 г",319.99,,"за 1 шт.                                                                                                                        (0,75 кг)",https://online.globus.ru/products/treska-atlanticheskaya-zamorozhennaya-borealis-farsh-750-g/,globus
133,2019-10-02,food,5,Рыба мороженая неразделанная,"Треска атлантическая замороженная Borealis, стейки, 600 г",429.99,,"за 1 шт.                                                                                                                        (0,6 кг)",https://online.globus.ru/products/treska-atlanticheskaya-zamorozhennaya-borealis-steyki-600-g/,globus
134,2019-10-02,food,5,Рыба мороженая неразделанная,"Лойн трески замороженный Agama, 400 г",448.99,,"за 1 шт.                                                                                                                        (0,4 кг)",https://online.globus.ru/products/treska-loyn-agama-zamorozhennaya-400-g/,globus
135,2019-10-02,food,5,Рыба мороженая неразделанная,"Треска замороженная стейк, 130-300 г",499.99,,за 1 кг,https://online.globus.ru/products/treska-zamorozhennaya-steyk-1-kg/,globus
136,2019-10-02,food,5,Рыба мороженая неразделанная,"Зубатка атлантическая Пестрая замороженная Borealis, стейки, 600 г",315.99,,"за 1 шт.                                                                                                                        (0,6 кг)",https://online.globus.ru/products/zubatka-atlanticheskaya-pestraya-zamorozhennaya-borealis-steyki-600-g/,globus
137,2019-10-02,food,5,Рыба мороженая неразделанная,"Зубатка замороженная стейк, 350-450 г",229.99,,за 1 кг,https://online.globus.ru/products/zubatka-steyk-zamorozhennaya-350-450-g/,globus
138,2019-10-02,food,5,Рыба мороженая неразделанная,Акула стейк с/м кг,273.9,,кг,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/akula-steik-s-m-kg,okey
139,2019-10-02,food,5,Рыба мороженая неразделанная,Горбуша с/м кг пак,399.5,,кг,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/gorbusha-s-m-kg-pak,okey
140,2019-10-02,food,5,Рыба мороженая неразделанная,Кета стейк ТЧН! с/м 175 г п/пак,106.4,,175 г,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/keta-steik-tchn-s-m-175-g-p-pak,okey
141,2019-10-02,food,5,Рыба мороженая неразделанная,Хек Аргентинский тушка с/м кг,229.0,289.0,кг,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/khek-argentinskii-tushka-s-m-kg,okey
142,2019-10-02,food,5,Рыба мороженая неразделанная,Скумбрия ТЧН! нераздел. мороженая 900г,172.5,,900г,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/skumbriia-tchn-nerazdel-morozhenaia-900g,okey
143,2019-10-02,food,5,Рыба мороженая неразделанная,Треска Borealis стейк с/м д/пак 600г,548.9,,600г,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/treska-borealis-steik-s-m-d-pak-600g,okey
144,2019-10-02,food,5,Рыба мороженая неразделанная,Зубатка пестрая Borealis стейк с/м д/пак 600г,383.9,,600г,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/zubatka-pestraia-borealis-steik-s-m-d-pak-600g,okey
145,2019-10-02,food,5,Рыба мороженая неразделанная,Зубатка стейк РРК с/м 1000г пак,240.9,,1000г,https://www.okeydostavka.ru/msk/ryba-moreprodukty-i-ikra-16572-20/ryba-okhlazhdennaia-i-zamorozhennaia-16583-20/zubatka-steik-rrk-s-m-1000g-pak,okey
146,2019-10-02,food,5,Рыба мороженая неразделанная,Семга Agama стейк замороженный 400г,559.9,699.0,шт,https://www.perekrestok.ru/catalog/zamorojennye-produkty/ryba/agama-semga-steyk-zamorojennyy-400g--501721,perekrestok
